Folder,Files,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\input,11,1502,1121,993,118,344,10,37,212,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\input-number,3,147,100,109,9,43,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\input-number\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\input\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\layout,5,598,453,393,54,133,4,12,49,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\layout\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\list,4,543,410,354,46,125,2,8,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\list\style,2,30,14,14,0,14,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\locale,52,3306,2841,1041,0,407,2,58,125,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\locale-provider,57,1078,689,674,13,329,2,60,128,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\locale-provider\style,2,10,4,4,0,4,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\mention,3,197,145,139,15,48,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\mention\style,2,10,4,4,0,4,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\mentions,3,266,191,176,29,71,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\mentions\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\menu,6,630,438,424,54,171,12,21,148,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\menu\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\message,3,189,151,129,19,35,2,3,16,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\message\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\modal,7,692,513,454,44,164,9,15,64,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\modal\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\notification,3,245,203,140,16,39,0,3,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\notification\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\page-header,3,162,123,106,16,36,1,3,14,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\page-header\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\pagination,5,260,178,194,14,75,0,7,12,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\pagination\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\popconfirm,3,249,184,156,22,61,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\popconfirm\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\popover,3,142,98,103,11,40,1,4,8,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\popover\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\progress,7,535,380,330,46,122,2,33,124,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\progress\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\radio,7,531,380,375,45,140,3,11,31,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\radio\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\rate,3,155,105,113,11,46,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\rate\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\result,6,925,861,351,9,51,1,13,37,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\result\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\row,3,27,14,13,0,10,0,3,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\row\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\select,3,265,202,159,21,58,0,5,11,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\select\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\skeleton,6,452,307,339,37,134,6,11,26,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\skeleton\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\slider,3,217,163,148,19,50,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\slider\style,2,18,8,8,0,8,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\spin,3,267,200,175,23,63,3,4,22,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\spin\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\statistic,7,401,287,311,25,103,2,11,31,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\statistic\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\steps,3,116,77,88,4,35,0,4,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\steps\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\style,3,15,6,6,0,6,0,3,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\switch,3,146,98,106,4,42,0,6,15,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\switch\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\table,14,2840,2190,1829,300,597,34,53,311,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\table\style,2,38,18,18,0,18,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tabs,4,363,262,252,25,95,4,6,34,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tabs\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tag,4,340,240,250,32,93,1,7,18,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tag\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\time-picker,52,957,730,582,32,170,1,57,117,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\time-picker\locale,49,641,490,392,0,99,0,52,107,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\time-picker\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\timeline,5,268,187,208,26,75,1,6,14,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\timeline\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tooltip,4,388,305,225,26,74,6,9,55,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tooltip\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\transfer,8,1367,1043,845,109,302,14,22,145,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\transfer\style,2,30,14,14,0,14,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tree,6,631,449,401,61,167,11,15,75,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tree-select,4,235,170,146,17,60,1,5,16,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tree-select\style,2,22,10,10,0,10,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\tree\style,2,14,6,6,0,6,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\typography,10,1260,941,847,109,297,24,22,262,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\typography\style,2,22,10,10,0,10,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\upload,8,1019,779,648,87,213,9,27,115,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\upload\style,2,22,10,10,0,10,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\version,3,23,12,12,0,8,0,3,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\antd\lib\version\style,2,10,4,4,0,4,0,2,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\anymatch,2,88,74,60,19,7,1,7,26,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\anymatch\node_modules,1,20,11,9,3,3,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\anymatch\node_modules\normalize-path,1,20,11,9,3,3,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aproba,1,106,93,41,27,13,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse,23,3573,1993,1725,338,528,5,1052,5029,172,727
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib,22,3569,1991,1723,338,526,5,1052,5029,172,727
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib\action,10,539,216,204,13,86,0,237,976,81,335
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib\action\append,1,48,17,17,1,6,0,25,122,11,61
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib\action\store,3,99,35,37,1,14,0,50,201,26,111
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib\argument,3,182,78,76,7,34,0,70,327,24,120
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\argparse\lib\help,2,884,534,463,89,132,3,218,935,13,67
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query,129,4467,3918,1832,20,547,0,2,9,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib,129,4467,3918,1832,20,547,0,2,9,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib\etc,123,3862,3371,1479,0,490,0,1,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib\etc\roles,123,3862,3371,1479,0,490,0,1,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib\etc\roles\abstract,12,318,294,112,0,24,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib\etc\roles\dpub,39,1046,968,388,0,78,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aria-query\lib\etc\roles\literal,69,1987,1848,718,0,138,0,1,6,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\arity-n,8,154,129,111,17,25,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\arr-diff,1,48,33,25,10,9,1,6,20,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\arr-flatten,1,23,13,11,3,4,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\arr-union,1,30,23,18,7,7,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-equal,1,10,8,1,5,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-flatten,1,109,49,15,13,16,0,44,119,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-includes,8,240,184,193,11,54,1,2,13,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-includes\test,3,150,115,132,0,35,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-tree-filter,1,30,26,24,5,4,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-tree-filter\lib,1,30,26,24,5,4,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-union,1,7,5,5,1,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-uniq,1,63,43,34,11,14,0,6,45,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\array-unique,1,44,28,22,8,10,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\arrify,1,9,7,6,3,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asap,4,459,189,155,22,44,1,226,1881,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1,6,681,455,344,91,179,4,47,281,8,61
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js,14,1719,1334,1005,357,313,1,72,241,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib,14,1719,1334,1005,357,313,1,72,241,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib\asn1,13,1709,1327,998,357,310,1,72,241,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib\asn1\base,4,881,668,532,163,168,0,45,156,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib\asn1\constants,2,63,52,19,2,9,0,2,9,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib\asn1\decoders,3,380,301,226,102,65,0,14,40,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1.js\lib\asn1\encoders,3,323,257,176,82,57,0,9,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1\lib,6,681,455,344,91,179,4,47,281,8,61
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asn1\lib\ber,5,660,449,341,91,168,4,43,257,5,40
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\assert,2,837,584,486,111,120,2,133,999,20,169
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\assert-plus,1,212,174,126,25,24,0,14,52,2,12
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\assign-symbols,1,41,26,20,9,9,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\ast-types-flow,1,5046,4877,4848,0,143,0,26,95,3,4
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\ast-types-flow\lib,1,5046,4877,4848,0,143,0,26,95,3,4
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\astral-regex,1,5,3,4,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async,127,13394,5135,4736,538,1681,43,6578,39309,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-each,1,39,33,31,10,5,4,1,12,1,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-limiter,1,68,57,45,9,11,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator,50,3105,2211,1838,396,488,2,406,2250,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\es,25,1566,1119,920,198,244,1,203,1125,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\es\rule,7,348,212,201,33,59,1,77,464,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\es\validator,15,635,388,317,56,132,0,115,607,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\lib,25,1539,1092,918,198,244,1,203,1125,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\lib\rule,7,341,205,201,33,59,1,77,464,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async-validator\lib\validator,15,620,373,317,56,132,0,115,607,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async\dist,2,5612,1942,1837,315,366,21,3304,19176,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\async\internal,25,967,767,664,102,191,5,9,87,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asynckit,17,796,431,253,44,118,0,247,1108,3,6
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\asynckit\lib,11,552,279,165,33,80,0,193,842,2,2
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\atob,4,79,49,40,12,17,0,13,54,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\atob\bin,1,7,5,4,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\autoprefixer,74,9785,6813,5609,1602,2083,124,889,3333,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\autoprefixer\data,1,722,628,406,88,94,61,0,136,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\autoprefixer\lib,73,9063,6185,5203,1514,1989,63,889,3197,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\autoprefixer\lib\hacks,56,5075,3324,2883,751,1223,55,528,2108,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aws-sign2,1,213,83,14,12,26,0,104,354,18,102
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\aws4,2,439,341,78,75,82,0,16,133,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios,40,4631,2631,2040,447,689,92,1311,6354,31,120
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\dist,2,1677,921,803,145,267,81,489,2444,2,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\lib,26,1768,1057,771,178,258,8,453,2316,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\lib\adapters,2,451,326,248,57,72,2,53,318,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\lib\cancel,3,84,48,41,6,16,0,20,90,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\lib\core,8,388,230,174,26,57,0,101,485,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\lib\helpers,10,357,212,153,38,58,2,87,457,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules,11,1185,652,465,124,164,3,369,1594,29,101
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules\debug,6,693,321,231,65,114,3,258,996,20,78
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules\debug\src,4,620,313,230,65,107,2,200,815,18,67
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules\follow-redirects,3,327,226,183,31,36,0,65,463,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules\is-buffer,1,12,4,1,1,2,0,6,19,6,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axios\node_modules\ms,1,153,101,50,27,12,0,40,116,3,4
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axobject-query,128,2746,2440,1595,20,306,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axobject-query\lib,128,2746,2440,1595,20,306,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axobject-query\lib\etc,123,2240,2117,1282,0,123,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\axobject-query\lib\etc\objects,123,2240,2117,1282,0,123,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame,7,411,296,219,63,82,2,33,253,2,11
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\lib,1,141,109,85,28,32,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules,6,270,187,134,35,50,2,33,253,2,11
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\ansi-regex,1,5,4,6,1,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\ansi-styles,1,66,56,21,1,9,1,1,12,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\chalk,1,117,78,69,14,25,0,14,139,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\js-tokens,1,24,4,6,0,2,1,18,102,2,11
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\strip-ansi,1,7,5,5,1,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-code-frame\node_modules\supports-color,1,51,40,27,18,11,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-eslint,13,913,716,466,91,141,1,56,274,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-eslint\lib,13,913,716,466,91,141,1,56,274,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-eslint\lib\babylon-to-espree,7,417,325,217,47,61,0,31,179,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-extract-comments,1,64,14,14,2,9,0,41,209,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-jest,1,227,183,104,28,40,2,4,41,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-jest\build,1,227,183,104,28,40,2,4,41,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-loader,5,581,368,294,57,111,11,102,624,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-loader\lib,5,581,368,294,57,111,11,102,624,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-dynamic-import-node,3,94,68,56,7,19,0,7,31,4,13
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-dynamic-import-node\lib,2,87,67,55,7,17,0,3,18,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-istanbul,1,117,89,66,12,23,0,5,39,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-istanbul\lib,1,117,89,66,12,23,0,5,39,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-jest-hoist,1,209,175,78,17,20,5,14,125,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-jest-hoist\build,1,209,175,78,17,20,5,14,125,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros,15,1223,927,703,171,257,15,39,257,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\dist,1,350,268,174,38,61,7,21,129,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules,14,873,659,529,133,196,8,18,128,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\cosmiconfig,10,697,519,411,108,161,5,17,86,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\cosmiconfig\dist,10,697,519,411,108,161,5,17,86,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\import-fresh,1,33,23,19,5,9,3,1,42,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\parse-json,1,51,42,36,4,9,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\path-type,1,44,36,31,8,8,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-macros\node_modules\resolve-from,1,48,39,32,8,9,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-named-asset-import,1,106,93,43,13,13,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components,15,1022,738,649,147,236,34,48,453,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib,15,1022,738,649,147,236,34,48,453,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib\css,1,44,27,27,2,16,3,1,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib\minify,1,121,87,76,25,32,15,2,92,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib\utils,5,322,225,196,47,66,7,31,171,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib\visitors,7,479,358,317,72,107,9,14,160,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-styled-components\lib\visitors\templateLiterals,2,58,44,39,6,14,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-syntax-jsx,1,13,10,9,1,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-syntax-jsx\lib,1,13,10,9,1,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-syntax-object-rest-spread,1,13,10,9,1,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-syntax-object-rest-spread\lib,1,13,10,9,1,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-transform-object-rest-spread,1,288,222,177,43,66,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-transform-object-rest-spread\lib,1,288,222,177,43,66,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\babel-plugin-transform-react-remove-prop-types,8,1269,961,496,230,234,9,74,581,4,12
